"","j_AFFGEOID","sc_pctAgriculture","lag_spctAgriculture","LSAcl_.pctAgriculture","sc_pctConstruction","lag_spctConstruction","LSAcl_.pctConstruction","sc_pctManuf","lag_spctManuf","LSAcl_.pctManuf","sc_pctWholesale","lag_spctWholesale","LSAcl_.pctWholesale","sc_pctRetail","lag_spctRetail","LSAcl_.pctRetail","sc_pctTransport","lag_spctTransport","LSAcl_.pctTransport","sc_pctInfo","lag_spctInfo","LSAcl_.pctInfo","sc_pctFinReal","lag_spctFinReal","LSAcl_.pctFinReal","sc_pctProfSci","lag_spctProfSci","LSAcl_.pctProfSci","sc_pctEduHealth","lag_spctEduHealth","LSAcl_.pctEduHealth","sc_pctArtsEntFood","lag_spctArtsEntFood","LSAcl_.pctArtsEntFood","sc_pctOtherServ","lag_spctOtherServ","LSAcl_.pctOtherServ","sc_pctPubAdmin","lag_spctPubAdmin","LSAcl_.pctPubAdmin"
"97","5001300US0628",-0.671181596577806,-0.583452707300039,5,-1.42535847845381,-0.153766671360033,5,-0.798866189248799,-0.11099614853852,5,-0.259609184183751,0.636230371395103,5,-0.864093947132905,-0.587211189736051,5,-1.14465961181418,-0.703289774521263,2,7.80836214551942,3.07869045658118,1,0.163075762539474,0.508321857806113,5,1.11712921526448,0.790292409589651,1,-0.733930766308678,-0.462775585250082,5,1.41518916828151,0.330108779186405,5,2.71606020050042,1.46272139447112,1,-0.959158445737263,-0.718401987851213,2
"98","5001300US0601",0.796110623518771,0.85695625258886,1,0.41590531978715,0.116149823201149,5,-0.919381217079658,-0.575060123689943,5,-0.84658712667046,-0.158733819516358,5,0.67316268287606,0.374824708149406,5,-0.458290930133262,-0.37031200400764,5,-0.226060962077967,-0.148878823650031,5,-0.498613813119373,-0.302260694112669,5,-0.294311540726345,-0.0874808053483566,5,0.69826440591425,-0.0801392956833459,5,0.128839146281985,0.685440533538804,5,0.272941276952672,0.0791503658226201,5,0.780791071451481,0.551148640747822,5
"99","5001300US1307",-0.68346645075042,-0.364497200221223,5,0.908907333703172,0.409787519860234,5,-0.140297882951192,0.0240448981203035,5,2.16582767251976,0.669900988857621,1,0.646206794799256,0.378478774214861,5,-0.676072487080584,0.0761563771229975,5,1.83808023020991,0.868232288068122,1,0.925277564629484,0.194939838890138,5,1.28785978877201,0.660931605987805,1,-1.41259459643763,-0.494515771070329,5,-0.155091215017675,-0.180282859466165,5,1.17481284395747,0.0267304165281187,5,-1.01235162359758,-0.273653570463129,5
"100","5001300US1302",0.526151626694362,-0.0462225853860824,5,-0.308783695182453,0.0613492109380017,5,0.158605084321463,0.244902282300447,5,-0.584925529742978,-0.377317777232226,5,0.293276822328368,0.277938794016698,5,0.0243619514831336,0.470329604994968,5,-0.639577603830531,-0.634214046938838,5,-0.0301187320497749,-0.489787974999557,5,-0.920712205327152,-0.59384052237874,5,0.295522567691121,-0.0813463283950189,5,-0.157003383415158,-0.17097415710784,5,0.390263078843189,0.187312175454597,5,1.15172975064986,1.74592264053516,1
"101","5001300US1306",-0.635636861386508,-0.641774377889478,5,-0.430404334188194,0.107338346248593,5,-0.583215698105175,-0.46612882270564,5,1.27188273415886,0.767294063298095,1,-0.564571194580797,0.296209705826814,5,-1.03998381448758,0.531240143119314,5,2.60439906903771,1.49806948429547,1,1.46745485201917,0.462087931451934,5,2.8212955784474,1.09866217737202,1,-1.27012249461804,-0.667668996571015,2,0.211616192155829,0.112677758125029,5,-0.414026298000352,0.226743479053389,5,-0.967648452558228,-0.310566460637899,5
"102","5001300US1314",-0.452231552644985,-0.261896466012096,5,0.681206684875736,0.552686871595459,5,2.25779843680064,0.885500094460849,1,0.0244671721656478,0.10565614344505,5,-0.0868318673257295,0.297625866455524,5,0.607255642582392,0.833769121895177,5,-0.401250462555976,-0.0663344867116524,5,-0.765344929299275,-0.336974224399115,5,-0.701408827261441,-0.180303801107667,5,-0.590249967443387,-0.514089926152073,5,-0.611335582325473,-0.364095431282164,5,-0.0201178286290011,-0.0101057623906806,5,-0.317330188254044,0.032738793596649,5
"103","5001300US2102",0.0963032944375998,0.411997910822677,5,0.568193759429181,-0.0706171151505239,5,1.42753568578434,0.840428964703014,1,-0.233625522328732,-0.231330462887639,5,0.304493652470737,0.166232600705038,5,0.593880351299969,0.581542106522473,5,-0.632420254018203,-0.405927457047732,5,-0.815997921725546,-0.547109483224519,5,-1.0337386064814,-0.811723212442826,2,0.135978213289599,0.339177974708618,5,-0.494053315253224,-0.232066983744189,5,-0.162034369940765,-0.164332297067108,5,-0.211707723504612,-0.186149490320835,5
"104","5001300US2106",0.390030295623754,0.606159276140107,5,-0.299543768117315,0.265013360474002,5,0.526734031588892,0.727149509739837,5,-0.394295418057235,-0.118451342327918,5,-0.0547078085847948,0.429303861607515,5,-0.804456037971985,0.842716696131947,5,-0.471863582841145,-0.413351195781442,5,-0.77863301465495,-0.602687824019927,5,-0.509392954028095,-0.928595778457058,5,0.760322835346185,0.291886531420239,5,0.0990466659316747,-0.514934043516567,5,0.0197398074235343,-0.487191829546611,5,0.246027637790004,-0.040946971245777,5
"105","5001300US2201",0.585424027220862,0.945859422774584,5,1.68705761570141,1.10989479240137,1,-0.69728527876885,-0.258078402316751,5,0.828229062600566,-0.309159449515194,5,0.221173246543511,0.0814393108239157,5,0.424131133031654,0.0952812685871785,5,-0.601826835108773,-0.650399423403951,5,-0.170161387075311,-0.624340265346192,5,0.0304016161065793,-0.681843820101185,5,-0.345081916670725,0.168176837231719,5,0.254158510583009,0.406099478238992,5,0.381668691944236,0.103804854600818,5,0.0246434398555889,0.373220081846063,5
"106","5001300US2203",2.88419203345399,0.643639256279225,1,0.622805474489415,1.70156246502744,1,-0.332953282700994,-0.0936439075937782,5,0.220024011451605,-0.00615545020690571,5,0.0701381613107661,-0.0332675249897071,5,0.0471449054518976,0.282241462413066,5,-0.666504838940365,-0.679922714383436,5,-0.651464685063059,-0.586970041611916,5,-0.661629624415476,-0.459256467574107,5,-0.301560444590778,0.122293728142538,5,0.173123491260275,-0.246068542471383,5,0.00997505537332404,0.320089775395425,5,-0.181600641713204,0.242576920640463,5
"107","5001300US2205",1.21941856642446,1.03974432042154,1,0.695987958952405,0.777206055360303,1,-0.627260039211704,0.169121318443965,5,-0.602333829499654,-0.111366927239549,5,0.585978911932418,0.162602790282755,5,0.113965774699262,0.199376880717428,5,-0.605203697469556,-0.630700249652007,5,-0.616733123338102,-0.697531532929225,5,-1.153733442945,-0.87954057897442,2,1.21452706249579,0.212716974579816,5,-0.741238402409034,-0.0369213097102181,5,0.319280076768495,0.0605689116022965,5,0.814697122268035,0.300614601218031,5
"108","5001300US1803",-0.106035700689869,-0.131465398476929,5,-0.428306060952,-0.598316755187762,5,3.22331018879684,2.01811649978229,1,-0.0658511425970236,-0.0803361599752238,5,0.00688655023878194,-0.0762023360974399,5,-0.266337153710863,-0.270180245015898,5,-0.271883613082987,-0.738202066452285,5,-0.731964691328931,-0.544818001612955,5,-1.19442966596244,-0.725196816529438,2,-0.45175153691562,0.218618233294806,5,-0.525248249014605,-0.222157021833539,5,-0.076077259793379,-0.199878458917269,5,-0.985359866904576,-0.640727498564376,2
"109","5001300US1805",-0.459355354441906,-0.18050497231112,5,-0.97052020318144,-0.271101824955464,5,0.515322293854317,2.15141694814184,1,0.745484765112931,-0.0919865201591939,5,-0.159312055684791,-0.0115345018355512,5,-0.769128225011111,0.231925003279893,5,0.121262094087515,-0.642404321785178,5,0.788965501186748,-0.690024491004745,5,0.343002262001813,-0.918859994270548,5,0.427051866258789,-0.00813054874997808,5,-0.207896792313596,-0.181340822712446,5,-0.255809781933087,-0.262662026409598,5,-0.547377630937926,-0.656534914929078,5
"110","5001300US1804",0.0367799172183654,-0.104050991946996,5,0.0415358551557463,-0.251693336903398,5,1.78437856614297,1.19980815244933,1,-0.589392508769227,-0.0801643191048631,5,-0.28561645777396,0.0165805288392023,5,0.465736507141339,0.755373501804035,5,-0.643231396990348,-0.398547375651556,5,-0.785534990039722,-0.438200834423375,5,-1.09485273635444,-0.706866068593303,2,0.579222698671772,0.233640872519978,5,-0.424472156919859,-0.166743608381692,5,-0.333402966986901,-0.122832140804736,5,-0.579431519076256,-0.402390813377758,5
"111","5001300US1807",-0.669778907484445,-0.187233172437808,5,-0.255670655196851,-0.223316204443051,5,0.261931650198798,1.46515941462132,5,0.71467592495445,-0.26630998328724,5,0.669735142299683,-0.153131437960499,5,1.34822965575115,0.00551340813002818,5,-0.397338014790797,-0.523826854223225,5,-0.13369845747285,-0.378121131915539,5,-0.0160521249423748,-0.660686594419638,5,-0.310335844442649,0.374842848685058,5,0.524728669028037,-0.125847006020195,5,-0.319193672569387,-0.307686531876857,5,-0.150930221320247,-0.514932380790892,5
"112","5001300US1301",-0.197724589807139,0.0112925877876297,5,0.246109895144591,0.144910200842043,5,-0.171609424784813,-0.32673244118547,5,-0.576698846675278,-0.523339451355606,5,0.508195547762836,0.46122262813682,5,1.09906187732841,0.357009666030896,5,-0.74800860880292,-0.509934298533032,5,-0.831151371307936,-0.0148905328526254,5,-0.546380815904373,-0.408603081992292,5,-0.295529175074517,0.32400652977053,5,0.84193474664461,0.0606578975809903,5,0.0462519978200351,-0.0956635804984306,5,1.62069295654738,0.999152743796468,1
"113","5001300US1711",-0.639848833703041,-0.456016696667302,5,-0.688097587781401,-0.307077994209318,5,0.557831241904493,0.590929914598715,5,1.42974561163119,0.941464488462522,1,0.33347639619169,-0.134813564654672,5,1.09090351378353,0.988370529332909,1,0.034100654847074,0.0363939557592863,5,0.583762205420201,0.410877058889972,5,0.603905419347342,0.0109785697331897,5,-0.488151929923155,-0.0969420691987708,5,-0.141481785800062,-0.269096242459435,5,-0.751305289847237,-0.288638092173182,5,-0.759297462002589,-0.386843614218388,5
"114","5001300US1709",-0.701012560534071,-0.700933551884068,5,-1.5273786932828,-1.50685490540975,2,-0.42056298618162,-0.0523825498307824,5,-0.354292267547685,-0.013563502257585,5,-0.840196676231663,-1.69928195698487,2,0.0229691727082371,-0.802365078897269,5,0.447324154713561,-0.281900541859207,5,1.39532676610751,-0.0420319633079341,5,0.989244194261066,0.169191221204195,5,0.70111107557431,-1.83858870803205,5,0.257311232956623,-0.786470615820357,5,1.03401260885496,-1.55868954112045,5,-0.876935279748969,-1.253396032091,2
"115","5001300US1715",1.08107769073558,0.298898889510293,5,0.231902359920719,-0.13557305293114,5,0.984727544638668,0.980985784151004,1,-0.00352341055668264,-0.367271518149368,5,0.111203577943645,0.130427303500685,5,0.722788088466195,0.399551884114318,5,-0.440206014485464,-0.521942816880412,5,-0.811602458233635,-0.347677630971293,5,-1.23675730305468,-0.973444348396858,2,0.374378850294901,0.483548889955404,5,-0.719426388236522,-0.368469259917027,5,-0.051027177745261,-0.0620576250301098,5,-0.151839035409141,-0.144826338463824,5
"116","5001300US4708",-0.155748376731398,0.412627960561001,5,-0.391201505617355,0.158952745133881,5,0.854796376669785,0.847242850266635,1,0.635907784892097,-0.0114123672848167,5,0.251380765740159,0.417431551228357,5,1.65056287211521,1.40765972812763,1,-0.795604050594153,-0.677315190288302,5,-0.284888632408944,-0.850442435318467,5,-0.625651583538575,-1.02803575544437,5,0.306553310447821,0.204782047014766,5,-0.932530240995895,-0.418475524301605,5,-0.00229249437435306,0.102684426488429,5,0.10435485160509,-0.0536864831406933,5
"117","5001300US0640",-0.385761662283726,-0.580164933452076,5,0.847235503174965,-0.258598455065596,5,1.66595879844979,0.17031826769197,5,3.70734573275753,1.26140543835677,1,0.822136128108846,-0.473335176953315,5,1.52046858662177,0.963696936726281,1,-0.664396571582168,1.25328989154279,5,-1.36615399138937,-0.381314084248016,5,-0.537549437356331,0.321448124545862,5,-1.51135268112162,-0.376825005047137,5,-0.0912394208220264,0.389180081333074,5,1.84388307902055,1.72209253226069,1,-1.0493840035788,-0.55498019388563,5
"118","5001300US0612",-0.694305777579801,-0.341936619462637,5,-1.54227219908918,-0.0727138179412453,5,-0.972859374484564,-0.770402054011831,5,-1.0623328388399,-0.341405556009391,5,-0.952452278542348,-0.512297369281166,5,-1.06381066372506,-0.0934781022113756,5,2.94492534300839,0.781678341244921,1,1.15851940256849,0.627525848777547,5,3.13291903385019,1.34347448205265,1,-0.828844920555561,0.0519164308299646,5,1.04336645662215,0.108024845815104,5,0.180193422582633,0.809612627428198,5,-0.615322085826478,-0.307030860672901,5
"119","5001300US0645",-0.6433055329195,-0.497081685107243,5,-0.945581171303541,0.120813005947811,5,0.469913788075443,0.447199314877456,5,1.10611395303799,1.78910223348621,1,-0.204832275997494,-0.0311975907952313,5,-1.57002196436699,-0.645405867972195,2,0.453504192813414,-0.013185516575304,5,1.75670063976179,0.563202037364782,1,1.5748264035789,0.708807758959213,1,-0.348477680326168,-0.949488371062065,5,-0.509628417487372,0.408482359384644,5,-0.65209739190785,0.469134090345926,5,-0.820488812765841,-0.416646435752441,5
"120","5001300US1903",0.129927727953897,0.579183083874958,5,0.0780059255586706,-0.0405932162946237,5,-0.29760242604165,0.622655875195915,5,0.47954077616215,0.154619256384303,5,0.0252118381046637,0.0782371205658974,5,-0.219790101318854,0.185220171507973,5,0.13853175478852,-0.0627954079305487,5,3.66093420991703,0.157051273904329,5,-0.424936189048641,-0.674601088244007,5,-0.258931491502293,0.369509158779593,5,-0.563564413089397,-0.491631829778845,5,-0.665595931612188,-0.607279858869653,5,-0.389508903452816,-0.352884091468794,5
"121","5001300US1311",-0.568632215333587,-0.512943818211863,5,0.769032876552101,0.296920126798285,5,-0.183392534127052,0.186721313896892,5,1.02172159508849,0.843734657337225,1,0.586802281172774,0.0622462099467692,5,-0.130277683514906,0.594816964029526,5,1.22303272362033,0.994547914961067,1,0.799625716022083,0.197680673305829,5,1.07478733535932,0.823017442068815,1,-1.04357132556009,-0.807159866680839,2,0.144041421509274,-0.0655309191481352,5,-0.114638356686298,0.119830850467397,5,-0.716219456717319,-0.362236412587199,5
"122","5001300US1312",0.142517448322276,-0.0825553543299246,5,0.243469566533005,0.175445227905829,5,0.257630637773725,0.389901991580835,5,-0.724102146582196,-0.31932290333705,5,0.551615106828306,0.310151349738264,5,0.548489401724866,0.221053058494212,5,-0.564476903583828,-0.534516766831599,5,-1.16260464034588,-0.510700303588459,5,-0.6819679996263,-0.545157964707116,5,0.54607649875105,0.11760303843907,5,-0.206201520130795,0.0227220367118202,5,0.216011301746545,0.0737861283779078,5,0.790821212605433,0.848516858580668,1
"123","5001300US1308",0.553298385744995,-0.0160257038941699,5,-0.119528383552443,0.0640865535586606,5,-0.0104751187184433,-0.172216147378017,5,-0.501392770723403,-0.38687408362551,5,0.405499000273092,0.438264563237894,5,-0.150052042462407,0.633660874264918,5,-0.961413217228361,-0.521285257428012,5,-0.47020298282653,-0.508222555167643,5,-0.935395321452317,-0.500808714512548,5,0.32605853328958,0.248391826216964,5,-0.366830024966151,0.0432133829360612,5,0.162996003731249,0.130847082136882,5,2.17785475388372,1.27273034518227,1
"124","5001300US0604",-0.284973608680569,1.22079047673052,5,0.738434732972756,0.181902364547079,5,-0.844978921006868,-0.619971659780797,2,-0.241424852105936,0.362535960129088,5,0.22559452124277,0.259166959664915,5,-0.420386889726301,0.211644921988398,5,-0.0233876802534357,-0.401794299000043,5,0.601962897140892,-0.484046957887092,5,0.2786948767821,-0.344574189791232,5,-0.445213360752254,-0.044159220812335,5,0.799912979132668,0.056619321392519,5,-0.181684795358824,-0.0417325315662962,5,1.26194247682546,1.17553308804077,1
"125","5001300US0622",2.42830218461345,4.24817326328463,1,-0.607917015246461,-0.0463347166856625,5,-0.787333345056279,-0.642892939846745,5,2.2184980399939,0.549013783817739,1,0.0158716370351757,-0.254113835934114,5,-0.152395726825209,-0.0559948056694862,5,-0.711159878656988,-0.783748789710063,5,-0.36113082141565,-0.816698585305055,5,-0.596556799273477,-0.626847854642587,5,0.512137753409624,-0.5938068967598,5,-0.448352874251835,-0.177057996452301,5,-0.321551474116745,-0.449338085884856,5,0.651126592181563,0.975170127311899,5
"126","5001300US0609",1.00687887412888,0.0697355937171697,5,0.599710432644856,0.297177671535577,5,-0.425482857989308,-0.372881148917645,5,1.08402684876888,0.390645077133529,5,0.0279753897897977,0.0785388011864493,5,0.825599821539276,-0.0398005149927984,5,-0.0696741542074726,0.0667311809820871,5,-0.221143097137288,0.282047731175097,5,-0.360524820167439,0.464512177689411,5,0.0132571471387175,-0.247578311463324,5,-0.359474632007209,-0.152125895000012,5,0.083208944852993,-0.175720529191792,5,0.260269857144325,0.677788139898118,5
"127","5001300US4709",-0.670398988222571,0.368437656901229,5,-0.668613646977464,0.0533425904103286,5,-0.458238570112647,1.13508780395875,5,0.796392168038123,0.330744390915637,5,-0.0389971535153302,0.431211508910467,5,4.6077914269132,1.46553264811811,1,-0.478193960703635,-0.838782814418136,5,-0.612283139710915,-0.745941418460227,5,-0.129894483495968,-1.10230219114299,5,-0.0687276520326482,0.154010110731652,5,0.461271409224534,-0.674004258889037,5,0.544801945388406,0.0523657650490089,5,0.057008573441161,-0.153051222470998,5
"128","5001300US4706",-0.105178779490963,0.300440741085995,5,0.763264969380446,0.262229941745861,5,0.810561839216677,0.647016832852671,5,0.680012839417048,-0.187422663841894,5,0.589014618509718,0.404850677418789,5,0.721922113453435,0.387474841938138,5,-0.334364136949982,-0.122887305563307,5,-0.454973250678297,-0.513460596445736,5,-0.698465405318679,-0.637002006622255,5,-0.307426711168427,0.161310285466483,5,-0.229752363367222,-0.296899914196978,5,0.0704772979939101,-0.0514515513830894,5,-0.0650975911158672,-0.0593184628394135,5
"129","5001300US1601",1.02505439768778,1.42082161803539,1,1.22363812683716,0.0992922951285272,5,0.006596628904676,-0.596382732387689,5,0.265441934423751,-0.00836339813258762,5,0.642948625266665,0.321678965458882,5,-0.390615726803552,-0.0101989652478593,5,-0.281985598438515,-0.218937314805834,5,-0.304809331744642,-0.508841224765344,5,-0.402868230062264,-0.349604076600536,5,-0.114281110211709,-0.0534853403937866,5,-0.29469638366082,0.709013207322986,5,-0.760357536287364,-0.214133620580543,5,0.162766218577685,0.41905924657465,5
"130","5001300US1602",1.76049108410015,1.73751926200034,1,0.121411532462344,0.656546397708982,5,-0.196926702905956,-0.50044652394,5,-0.137520087682042,-0.317252055777026,5,0.232701514361827,0.194774755537989,5,0.00869814971519258,0.115386753455881,5,-0.172281455228954,-0.37393108434824,5,-0.698016212116017,-0.594973795172569,5,-0.0823866630192176,-0.503451993017089,5,-0.116759514747048,-0.333169240359467,5,-0.0419290523058684,0.542761757829268,5,-0.657148401191308,-0.476570699228391,5,0.281295365691077,0.815729077512636,5
"131","5001300US0641",-0.437707784873297,-0.222449289049125,5,1.20233768607587,0.860953589826692,1,0.121532772026286,-0.0919302296837999,5,1.76257938188862,1.07433018012916,1,1.30432790521515,0.689857656754051,1,1.36850698555,0.838453337390452,1,-0.731315112851585,-0.467473243588035,5,-0.996268406841554,-0.467732969769,5,-0.393592069608515,-0.203651425680391,5,-0.262643660269826,-0.418939656971246,5,-0.263357030061161,0.504660635426586,5,0.453256081745006,0.389878565467758,5,0.0199398321975207,0.0107509693068346,5
"132","5001300US0627",-0.617320483162808,-0.495510893740292,5,-1.01903005324016,0.270178880354446,5,-0.490728214039134,0.279720905441694,5,2.01228936705206,1.42316290472204,1,-0.999156160791396,0.291961921371373,5,-0.20975527489634,0.834200708816241,5,1.18517002611924,1.0198498537893,1,0.651322188348831,-0.473162080277505,5,0.572369550474729,-0.135628894047158,5,0.568355846270226,-0.571549114690515,5,-0.0685373683251537,0.273670702484632,5,0.970335114693574,1.18868205096882,1,0.0214317313151649,-0.2459874051401,5
"133","5001300US0617",-0.690486925282835,-0.53771722302099,5,-1.4810574493159,-0.264104095069886,5,2.74700357078247,0.614452811619309,1,-0.627576234378644,-0.0411964476617006,5,-1.39503440353698,-0.52001170248343,5,-1.30693907234437,-0.435189107660854,5,2.08720860194478,1.19780385801654,1,-0.748856443567539,-0.0388713580682701,5,3.00686190541305,1.80626205031253,1,-1.27813050705884,-0.62699425091559,5,-1.13051847043095,-0.297721108845663,5,-1.66484122261526,0.00505933023369393,5,-1.16945293707051,-0.766819306717224,2
"134","5001300US0614",-0.571342349681258,-0.640484362765369,5,-0.480105284975628,-0.97218735980651,5,-0.65629906411329,0.541795610086441,5,-0.250930818306542,-0.329521590886261,5,-0.450281570525594,-1.00789486973404,5,0.938916151126108,-0.818764215508609,5,0.845157240912014,1.89053177024073,1,0.590516223651247,0.025225966665376,5,1.56276980680911,2.42294152636463,1,-0.433615745370622,-0.453266294317829,5,0.311693846464426,-0.245676425142706,5,0.902550563543701,-0.385307386573355,5,-0.401556137795884,-0.792508629956745,5
"135","5001300US4104",0.727246711510586,1.00225169881165,5,-0.263002759340346,0.16408351252361,5,-0.0704751979818434,-0.5222861348508,5,-0.0903825701731059,-0.284613516785656,5,0.844681935249015,0.50747425622228,5,-0.759826157273431,-0.609385040804881,5,-0.353662145382616,-0.0771230196344069,5,-0.863035841382843,-0.198987961914354,5,-0.437971923570457,-0.0693453440351102,5,0.794166647801092,0.0348303674543858,5,0.249375069740284,0.176800885754844,5,0.343120507916006,0.369211799110728,5,-0.284789207079986,0.459119999958373,5
"136","5001300US4102",1.96853791480724,1.00515752972215,1,-0.371196476445133,0.16205101518309,5,-0.295738290850828,-0.267869464126314,5,-0.338304732366004,0.448040557479967,5,0.66286264281537,0.395548977429515,5,-0.192558521019827,0.0192497079311231,5,0.0182493093793046,-0.382156027745766,5,-0.817155117299738,-0.468772142303721,5,-0.467927535659189,-0.251256942179268,5,-0.199120662302546,0.0640487592458499,5,0.508352773889885,0.170219450492563,5,0.282690818086003,-0.0747828606188712,5,0.199176499113415,0.197224647423861,5
"137","5001300US2101",1.29905331092267,0.419107743746348,1,0.221013086538215,0.242764473263463,5,1.41112497488625,0.834938623125164,1,-0.531086948679259,-0.161401405827966,5,0.563825095713235,0.430910038681507,5,0.291354818499726,0.681565372633174,5,-0.927723893715111,-0.523043717029804,5,-1.22043813989405,-0.697954934626921,2,-1.40121845180551,-0.937145917085987,2,0.212455951399876,0.33328002491126,5,-0.681532683275373,-0.542989431709587,5,0.305339107301976,-0.130622027051951,5,-0.2038896606348,0.0445321611831623,5
"138","5001300US2103",-0.664047446434288,-0.139692012320398,5,-0.872411034078069,0.198967385157655,5,0.0761696300353037,1.15154562975439,5,0.643770715205417,-0.176348545545315,5,-0.536192129431913,0.0277531709352494,5,1.91025701352514,0.846481630184265,1,0.239226870326288,-0.426845187613037,5,0.706432920404797,-0.365370085100189,5,-0.135665966160466,-0.763627359313382,5,0.438852721120746,0.0950600956791014,5,0.230586492875829,-0.178147383300048,5,-0.0815782495819302,-0.364592897332504,5,-0.70178534036562,-0.230177896490863,5
"139","5001300US2105",1.96701108460509,0.432936857600476,1,0.206028257767552,0.185890236940068,5,-0.00470504728091671,0.655643094543876,5,-0.49037572983103,-0.178833212366297,5,1.12037913021088,0.452877152704182,5,0.439700911900103,0.374578202600826,5,-0.509386157280328,-0.446942874169554,5,-1.28740355679513,-0.631653796528882,2,-1.29742072578929,-0.683845309313426,2,0.91813278566503,0.290646159804649,5,-0.784404479532557,-0.25860526802675,5,-0.709372074942537,-0.145346559361362,5,0.256509859041585,-0.136819074554897,5
"140","5001300US2104",-0.244836550622367,0.332457640313477,5,0.0208180642252717,-0.142889624848895,5,0.758617890716092,0.731926313734202,1,0.36864722517601,-0.302374806129061,5,-0.136961197859076,0.262329923726142,5,1.49456882519577,0.301530107557145,5,-0.0982471760457963,-0.455241642834527,5,0.295338006460892,-0.529678679035133,5,-0.454628003100484,-0.677285402263664,5,-0.178451404693912,0.513906518156536,5,-0.266344335763921,-0.145451121533765,5,-0.59016904375653,-0.316824906030149,5,-0.167643049274304,-0.290292597232882,5
"141","5001300US1712",-0.104864775509901,0.244017417963649,5,-0.265280591695734,-0.114819501605212,5,0.0148495872654546,0.506793707960271,5,-0.798998058577661,-0.165644218307652,5,0.272652942384589,0.184596760368757,5,0.916083464898419,0.186572038759381,5,-0.534553818286379,-0.234279732445643,5,-0.340118624409356,-0.0923925299984692,5,-0.505212104259232,-0.664096404901428,5,0.747137359017394,0.506854188632641,5,-0.0778527143513167,-0.244493997423466,5,-0.175214793563318,-0.12149855836393,5,0.50138134477288,-0.139143555312953,5
"142","5001300US1708",-0.654355380263979,-0.691247274930297,5,-0.501689828683215,-1.12924373763376,5,1.2895538987421,0.233262920403029,5,1.85962639536626,0.860348920047187,1,0.274851784437624,-0.610322103172025,5,1.15626279189219,-0.252014504224654,5,0.516213323984309,0.413984066545216,5,0.262170282959266,1.35287834687545,5,0.413097514684476,1.29808018930433,5,-1.15157021056832,-0.187538083826941,5,0.1571552757394,-0.0734912263534283,5,-0.469642115646736,0.0694731312599949,5,-1.29937686003702,-0.860783137242145,2
"143","5001300US0602",0.369127455556801,0.32707685153666,5,0.384825692186275,-0.100116720681338,5,-0.856008435995146,-0.586252032570393,5,-0.301788636614179,-0.408647586439145,5,-0.00856910673356477,0.0658650208906944,5,-1.15481174299702,-0.464687586954763,5,0.537011838894037,0.319799810584757,5,0.492093874907632,0.162949704686947,5,0.763757265586068,0.588800257890214,5,-0.0694951529726455,0.130267118045716,5,0.28564011683518,0.265683456449727,5,1.02248809598218,0.15370572650432,5,0.0396147547146787,0.107043446552973,5
"144","5001300US0638",-0.597866528770436,-0.526261997096684,5,-0.161851161022433,-0.160286168080879,5,0.622481593852664,0.616525929908132,5,2.52677354086894,2.6806896811224,1,0.0839038739709722,-0.0923343862640699,5,1.72793910335393,0.945115486140958,1,0.0304999349276387,0.0203613799755442,5,-0.483279420560825,-0.220831549162036,5,-0.38502329292362,0.0277457348585668,5,-0.202489837483913,-0.511909813819664,5,-0.206364982781697,0.00100293322739433,5,0.1594075405204,0.990537692746651,5,-0.149999529581832,-0.511470231880818,5
"145","5001300US0101",-0.0968343414000476,0.0488161865330715,5,0.942818788580541,0.431425200370415,5,0.201663931045845,0.0348776727072667,5,0.196642947002786,-0.448141569039234,5,0.963950691379017,0.531328282061616,5,0.485975745611678,0.286436749264141,5,-0.536122473282252,-0.658214106982026,5,-0.464938664559548,-0.429194282965908,5,-0.329443608588395,-0.633518053238517,5,-0.123858705442852,-0.0881956600930141,5,0.0530419662599268,0.44373923166164,5,0.284232811105766,0.397776341617612,5,-0.24747624515632,0.907995250278595,5
"146","5001300US0103",-0.23790308030209,-0.0224550990925058,5,0.239145237800639,0.338910732516798,5,1.26612254420919,0.9224565990794,1,-0.802354606621983,0.207403580328383,5,0.122383949896539,0.173200894785854,5,-0.219585386258567,0.829832264081952,5,-0.512420624961917,-0.422207904630077,5,-0.513697048067294,-0.239747671282697,5,-0.79411482362897,-0.679783642648871,5,0.075660681794812,-0.278536581954482,5,-0.318124194695536,-0.530078083028011,5,-0.121646978142813,0.330503617758369,5,0.755213489502977,0.378290736730854,5
"147","5001300US0105",-0.319308954082853,-0.094811212305208,5,0.293515308103969,0.503415224161313,5,1.07350579087575,1.57596750256384,1,-1.11327739717185,0.153005891932162,5,0.142097316634875,0.284481495962071,5,-0.473685612876796,0.744317872167528,5,-0.0721721071866818,-0.40400727665121,5,-0.985730736845845,-0.639025717737251,5,0.887669626687547,-0.86097146094398,5,-0.788000369688025,-0.268069098575484,5,-0.455963888548146,-0.561690003462915,5,0.123382727228294,0.0565266985944017,5,0.801520209612891,-0.220998774156062,5
